timestamp,type,event_number,adc,elapsed_ms,dead_time_ms,temperature,pressure,detector_id
2026-09-05 11:56:58,B,4524,115,3202664,4909,28.7,1021.8,56-614-135
2026-09-05 11:56:59,T,3842,81,3204400,2311,28.7,1021.8,56-614-135
2026-09-05 11:57:00,B,4525,220,3205005,4912,28.7,1021.8,56-614-135
2026-09-05 11:57:00,B,4526,398,3205171,4912,28.7,1021.8,56-614-135
2026-09-05 11:57:00,B,4527,56,3205276,4912,28.7,1021.8,56-614-135
2026-09-05 11:57:01,B,4528,56,3205579,4915,28.7,1021.9,56-614-135
2026-09-05 11:57:01,B,4529,196,3205650,4915,28.7,1021.9,56-614-135
2026-09-05 11:57:01,B,4530,201,3205966,4915,28.7,1021.9,56-614-135
2026-09-05 11:57:02,T,3843,555,3206783,2312,28.7,1021.9,56-614-135
2026-09-05 11:57:02,B,4531,446,3206783,4917,28.7,1021.9,56-614-135
2026-09-05 11:57:02,C,681,500,3206783,3615,28.7,1021.9,56-614-135
2026-09-05 11:57:02,B,4532,82,3206820,4917,28.7,1021.9,56-614-135
2026-09-05 11:57:03,B,4533,72,3207507,4919,28.7,1021.9,56-614-135
2026-09-05 11:57:03,T,3844,445,3208299,2313,28.7,1021.9,56-614-135
2026-09-05 11:57:03,B,4534,408,3208299,4919,28.7,1021.9,56-614-135
2026-09-05 11:57:03,C,682,426,3208299,3616,28.7,1021.9,56-614-135
2026-09-05 11:57:04,B,4535,218,3209254,4921,28.7,1021.9,56-614-135
2026-09-05 11:57:05,T,3845,230,3209559,2314,28.7,1021.9,56-614-135
2026-09-05 11:57:05,B,4536,56,3209620,4922,28.7,1021.9,56-614-135
2026-09-05 11:57:05,B,4537,365,3210264,4922,28.7,1021.9,56-614-135
2026-09-05 11:57:06,B,4538,82,3210851,4923,28.7,1021.9,56-614-135
2026-09-05 11:57:06,T,3846,396,3211078,2315,28.7,1021.9,56-614-135
2026-09-05 11:57:06,T,3847,393,3211175,2315,28.7,1021.9,56-614-135
2026-09-05 11:57:07,B,4539,132,3211854,4924,28.7,1021.9,56-614-135
2026-09-05 11:57:07,T,3848,458,3211878,2316,28.7,1021.9,56-614-135
2026-09-05 11:57:08,B,4540,131,3212848,4929,28.7,1021.9,56-614-135
2026-09-05 11:57:08,B,4541,102,3213042,4929,28.7,1021.9,56-614-135
2026-09-05 11:57:08,B,4542,506,3213199,4929,28.7,1021.9,56-614-135
2026-09-05 11:57:08,B,4543,76,3213245,4929,28.7,1021.9,56-614-135
2026-09-05 11:57:08,B,4544,129,3213300,4929,28.7,1021.9,56-614-135
2026-09-05 11:57:08,T,3849,538,3213380,2317,28.7,1021.9,56-614-135
2026-09-05 11:57:09,B,4545,631,3213968,4932,28.7,1021.9,56-614-135
2026-09-05 11:57:09,B,4546,371,3214426,4932,28.7,1021.9,56-614-135
2026-09-05 11:57:10,T,3850,590,3214823,2318,28.7,1021.9,56-614-135
2026-09-05 11:57:10,B,4547,389,3214823,4935,28.7,1021.9,56-614-135
2026-09-05 11:57:10,C,683,489,3214823,3626,28.7,1021.9,56-614-135
2026-09-05 11:57:10,B,4548,134,3215481,4935,28.7,1021.9,56-614-135
2026-09-05 11:57:11,T,3851,645,3216373,2320,28.7,1021.8,56-614-135
2026-09-05 11:57:11,B,4549,739,3216373,4936,28.7,1021.8,56-614-135
2026-09-05 11:57:11,C,684,692,3216373,3628,28.7,1021.8,56-614-135
2026-09-05 11:57:11,T,3852,76,3216513,2320,28.7,1021.8,56-614-135
2026-09-05 11:57:12,T,3853,337,3216586,2321,28.7,1021.8,56-614-135
2026-09-05 11:57:12,B,4550,423,3216586,4941,28.7,1021.8,56-614-135
2026-09-05 11:57:12,C,685,380,3216586,3631,28.7,1021.8,56-614-135
2026-09-05 11:57:12,B,4551,247,3216718,4941,28.7,1021.8,56-614-135
2026-09-05 11:57:12,T,3854,64,3216984,2321,28.7,1021.8,56-614-135
2026-09-05 11:57:12,B,4552,831,3217161,4941,28.7,1021.8,56-614-135
2026-09-05 11:57:12,T,3855,409,3217161,2321,28.7,1021.8,56-614-135
2026-09-05 11:57:13,T,3856,105,3217946,2323,28.7,1021.8,56-614-135
2026-09-05 11:57:13,B,4553,140,3218142,4942,28.7,1021.8,56-614-135
2026-09-05 11:57:13,T,3857,153,3218163,2323,28.7,1021.8,56-614-135
2026-09-05 11:57:13,T,3858,121,3218321,2323,28.7,1021.8,56-614-135
2026-09-05 11:57:13,B,4554,71,3218552,4942,28.7,1021.8,56-614-135
2026-09-05 11:57:14,B,4555,279,3219159,4945,28.7,1021.8,56-614-135
2026-09-05 11:57:14,T,3859,688,3219361,2324,28.7,1021.8,56-614-135
2026-09-05 11:57:14,B,4556,471,3219361,4945,28.7,1021.8,56-614-135
2026-09-05 11:57:14,C,686,579,3219361,3634,28.7,1021.8,56-614-135
2026-09-05 11:57:16,B,4557,58,3220786,4951,28.7,1021.9,56-614-135
2026-09-05 11:57:16,B,4558,685,3220905,4951,28.7,1021.9,56-614-135
2026-09-05 11:57:16,B,4559,573,3220937,4951,28.7,1021.9,56-614-135
2026-09-05 11:57:16,B,4560,203,3221369,4951,28.7,1021.9,56-614-135
2026-09-05 11:57:16,B,4561,434,3221379,4951,28.7,1021.9,56-614-135
2026-09-05 11:57:17,T,3860,518,3221674,2326,28.7,1021.9,56-614-135
2026-09-05 11:57:17,B,4562,484,3221674,4953,28.7,1021.9,56-614-135
2026-09-05 11:57:17,C,687,501,3221674,3639,28.7,1021.9,56-614-135
2026-09-05 11:57:17,T,3861,101,3222117,2326,28.7,1021.9,56-614-135
2026-09-05 11:57:17,T,3862,487,3222137,2326,28.7,1021.9,56-614-135
2026-09-05 11:57:18,B,4563,806,3222976,4955,28.7,1021.9,56-614-135
2026-09-05 11:57:18,T,3863,153,3223132,2327,28.7,1021.9,56-614-135
2026-09-05 11:57:19,T,3864,409,3224018,2328,28.7,1021.9,56-614-135
2026-09-05 11:57:19,B,4564,431,3224018,4957,28.7,1021.9,56-614-135
2026-09-05 11:57:19,C,688,420,3224018,3643,28.7,1021.9,56-614-135
2026-09-05 11:57:19,T,3865,510,3224205,2328,28.7,1021.9,56-614-135
2026-09-05 11:57:19,B,4565,472,3224205,4957,28.7,1021.9,56-614-135
2026-09-05 11:57:19,C,689,491,3224205,3643,28.7,1021.9,56-614-135
2026-09-05 11:57:20,T,3866,66,3225272,2329,28.7,1021.9,56-614-135
2026-09-05 11:57:21,B,4566,222,3226022,4960,28.7,1021.8,56-614-135
2026-09-05 11:57:21,T,3867,417,3226557,2329,28.7,1021.8,56-614-135
2026-09-05 11:57:21,B,4567,337,3226557,4960,28.7,1021.8,56-614-135
2026-09-05 11:57:21,C,690,377,3226557,3645,28.7,1021.8,56-614-135
2026-09-05 11:57:22,B,4568,171,3226991,4965,28.7,1021.8,56-614-135
2026-09-05 11:57:22,T,3868,632,3226994,2330,28.7,1021.8,56-614-135
2026-09-05 11:57:22,B,4569,120,3227114,4965,28.7,1021.8,56-614-135
2026-09-05 11:57:22,B,4570,606,3227476,4965,28.7,1021.8,56-614-135
2026-09-05 11:57:22,B,4571,315,3227565,4965,28.7,1021.8,56-614-135
2026-09-05 11:57:23,T,3869,111,3227805,2331,28.7,1021.8,56-614-135
2026-09-05 11:57:23,B,4572,163,3228420,4967,28.7,1021.8,56-614-135
2026-09-05 11:57:23,B,4573,624,3228654,4967,28.7,1021.8,56-614-135
2026-09-05 11:57:24,B,4574,68,3229132,4968,28.7,1021.8,56-614-135
2026-09-05 11:57:25,B,4575,54,3229813,4970,28.7,1021.8,56-614-135
2026-09-05 11:57:25,B,4576,489,3230457,4970,28.7,1021.8,56-614-135
2026-09-05 11:57:25,T,3870,237,3230457,2331,28.7,1021.8,56-614-135
2026-09-05 11:57:26,T,3871,66,3231043,2333,28.7,1021.9,56-614-135
2026-09-05 11:57:26,T,3872,266,3231388,2333,28.7,1021.9,56-614-135
2026-09-05 11:57:26,B,4577,663,3231388,4974,28.7,1021.9,56-614-135
2026-09-05 11:57:26,C,691,465,3231388,3653,28.7,1021.9,56-614-135
2026-09-05 11:57:26,B,4578,56,3231512,4974,28.7,1021.9,56-614-135
2026-09-05 11:57:26,T,3873,419,3231665,2333,28.7,1021.9,56-614-135
2026-09-05 11:57:26,B,4579,433,3231665,4974,28.7,1021.9,56-614-135
2026-09-05 11:57:26,C,692,426,3231665,3653,28.7,1021.9,56-614-135
2026-09-05 11:57:27,T,3874,100,3231820,2334,28.7,1021.9,56-614-135
2026-09-05 11:57:27,T,3875,337,3232374,2334,28.7,1021.9,56-614-135
2026-09-05 11:57:27,B,4580,405,3232374,4975,28.7,1021.9,56-614-135
2026-09-05 11:57:27,C,693,371,3232374,3655,28.7,1021.9,56-614-135
2026-09-05 11:57:28,T,3876,357,3233657,2335,28.7,1021.9,56-614-135
2026-09-05 11:57:29,T,3877,258,3233890,2336,28.7,1021.9,56-614-135
2026-09-05 11:57:29,B,4581,63,3233910,4976,28.7,1021.9,56-614-135
2026-09-05 11:57:29,B,4582,69,3234700,4976,28.7,1021.9,56-614-135
2026-09-05 11:57:30,B,4583,53,3234800,4979,28.7,1021.9,56-614-135
2026-09-05 11:57:30,B,4584,373,3235187,4979,28.7,1021.9,56-614-135
2026-09-05 11:57:30,B,4585,56,3235264,4979,28.7,1021.9,56-614-135
2026-09-05 11:57:30,T,3878,132,3235395,2336,28.7,1021.9,56-614-135
2026-09-05 11:57:31,T,3879,81,3235865,2337,28.7,1021.9,56-614-135
